TANGGAL,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,CUACA,Encoding CUACA
2023-02-23,22.6,31.6,26.7,87.0,3.0,6.9,3,20,2,NE,Hujan,1
2023-02-24,22.0,28.6,24.5,91.0,11.3,8.8,2,220,1,C ,Hujan,1
2023-02-25,22.0,28.8,25.3,94.0,5.2,8.1,5,300,2,N ,Hujan,1
2023-02-26,23.0,32.4,26.9,84.0,2.8,1.0,6,60,2,NE,Hujan,1
2023-02-27,22.8,31.6,26.8,87.0,21.4,9.4,5,70,2,N ,Hujan,1
2023-02-28,22.8,31.0,26.6,82.0,0.0,9.6,6,50,3,NE,Cerah,0
2023-03-01,23.2,28.4,25.2,92.0,47.6,9.3,3,270,1,C ,Hujan,1
2023-03-02,23.3,31.6,27.0,84.0,23.8,0.0,5,50,2,N ,Hujan,1
2023-03-03,24.5,31.9,27.0,87.0,0.0,5.5,4,80,1,C ,Cerah,0
2023-03-04,24.1,28.5,26.0,91.0,0.0,7.9,4,30,1,C ,Cerah,0
2023-03-05,24.0,30.0,26.4,88.0,0.0,8.0,4,350,1,C ,Cerah,0
2023-03-06,24.0,30.8,26.1,91.0,4.5,8.7,3,150,1,C ,Hujan,1
2023-03-07,23.2,30.4,26.2,91.0,13.0,2.7,3,280,1,C ,Hujan,1
2023-03-08,22.7,32.0,26.1,90.0,5.5,2.7,5,40,2,C ,Hujan,1
2023-03-09,23.2,30.6,26.4,88.0,6.3,5.65,6,110,1,E ,Hujan,1
2023-03-10,23.2,32.2,27.5,82.0,12.5,8.6,4,360,2,N ,Hujan,1
2023-03-11,23.2,31.2,26.7,86.0,0.7,7.7,4,70,1,E ,Hujan,1
2023-03-12,24.6,29.3,26.4,92.0,8.75,3.4,6,230,2,SE,Hujan,1
2023-03-13,24.6,27.0,24.7,96.0,16.8,0.9,3,320,1,C ,Hujan,1
2023-03-14,22.7,30.1,25.9,90.0,13.5,5.4,5,110,1,C ,Hujan,1
2023-03-15,23.3,29.6,25.9,90.0,32.4,8.9,3,10,1,C ,Hujan,1
2023-03-16,23.55,33.0,27.1,82.0,16.7,2.6,4,70,1,C ,Hujan,1
2023-03-17,23.8,28.4,25.6,90.0,1.0,6.6,3,320,1,C ,Hujan,1
2023-03-18,22.7,31.4,26.4,86.0,0.0,0.0,5,70,2,C ,Cerah,0
2023-03-19,23.3,32.7,27.8,82.0,0.5,9.3,6,100,2,E ,Hujan,1
2023-03-20,23.0,29.6,25.8,92.0,5.0,10.0,4,150,1,C ,Hujan,1
2023-03-21,23.0,32.4,26.7,87.0,49.1,1.1,3,330,1,C ,Hujan,1
2023-03-22,24.0,31.2,26.3,90.0,24.95,4.5,5,110,2,E ,Hujan,1
2023-03-23,24.0,29.4,25.9,94.0,0.8,3.4,4,120,1,C ,Hujan,1
2023-03-24,23.8,32.7,27.5,83.0,3.55,1.2,4,50,2,NE,Hujan,1
2023-03-25,24.2,31.6,27.0,88.0,6.3,9.5,3,350,1,NW,Hujan,1
2023-03-26,23.4,29.4,26.4,88.0,3.0,3.4,3,300,1,C ,Hujan,1
2023-03-27,24.3,31.4,26.4,91.0,5.05,0.2,5,300,2,W ,Hujan,1
2023-03-28,23.5,28.5,25.7,92.0,7.1,1.5,5,320,1,C ,Hujan,1
2023-03-29,23.0,32.6,26.6,89.0,4.5,0.0,3,320,1,C ,Hujan,1
2023-03-30,23.1,29.4,25.7,92.0,1.9,2.0,4,250,1,W ,Hujan,1
2023-03-31,23.2,31.4,26.7,86.0,4.6,1.0,6,320,2,W ,Hujan,1
2023-04-01,23.4,31.7,27.0,81.0,1.0,5.6,4,220,2,S ,Hujan,1
2023-04-02,23.6,29.5,26.7,88.0,0.0,2.1,3,30,1,C ,Cerah,0
2023-04-03,24.0,29.1,24.7,94.0,1.8,9.4,3,290,1,SW,Hujan,1
2023-04-04,23.0,28.6,25.6,89.0,3.6,1.2,5,280,2,W ,Hujan,1
2023-04-05,23.4,32.0,26.1,89.0,3.55,0.0,4,150,1,C ,Hujan,1
2023-04-06,22.0,32.6,25.3,91.0,3.5,4.2,7,250,2,W ,Hujan,1
2023-04-07,22.5,29.3,25.3,90.0,92.7,4.2,3,260,1,C ,Hujan,1
2023-04-08,22.8,32.2,25.5,90.0,49.1,8.3,5,160,2,N ,Hujan,1
2023-04-09,22.2,32.4,26.8,84.0,5.5,2.8,4,270,2,W ,Hujan,1
2023-04-10,22.6,31.4,27.5,87.0,0.8,7.1,3,320,1,W ,Hujan,1
2023-04-11,23.6,33.2,26.9,88.0,8.4,3.3,3,260,1,C ,Hujan,1
2023-04-12,23.7,33.8,28.1,84.0,1.3,7.0,4,110,1,C ,Hujan,1
2023-04-13,24.2,32.8,26.7,86.0,0.0,9.3,5,330,2,NW,Cerah,0
2023-04-14,23.3,29.8,25.8,94.0,2.5,5.5,4,220,1,N ,Hujan,1
2023-04-15,24.0,32.0,27.7,87.0,3.5,1.2,4,250,1,W ,Hujan,1
2023-04-16,22.4,33.3,25.4,90.0,4.5,0.0,2,260,0,C ,Hujan,1
2023-04-17,23.3,34.2,26.0,87.0,10.0,0.1,8,250,2,N ,Hujan,1
2023-04-18,23.4,32.8,26.8,90.0,15.5,8.3,4,30,1,NE,Hujan,1
2023-04-19,23.4,31.6,26.1,93.0,0.0,3.6,4,60,1,C ,Cerah,0
2023-04-20,24.0,30.6,26.1,92.0,46.4,4.7,4,20,1,SW,Hujan,1
2023-04-21,24.0,33.0,27.9,83.0,0.0,0.0,4,120,1,C ,Cerah,0
2023-04-22,24.3,32.0,27.4,88.0,0.0,7.0,3,40,1,C ,Cerah,0
2023-04-23,24.2,33.2,28.0,84.0,0.0,8.2,6,50,1,C ,Cerah,0
2023-04-24,23.5,33.0,27.3,91.0,0.0,7.5,3,10,1,C ,Cerah,0
2023-04-25,24.0,30.6,26.2,89.0,0.0,2.0,4,170,2,S ,Cerah,0
2023-04-26,22.6,33.7,27.3,82.0,35.3,2.7,4,50,2,SW,Hujan,1
2023-04-27,24.3,33.1,27.1,89.0,0.0,9.9,3,340,1,C ,Cerah,0
2023-04-28,24.0,33.2,27.8,84.0,41.5,7.1,6,50,2,C ,Hujan,1
2023-04-29,24.1,32.0,27.5,88.0,0.0,9.0,3,60,1,C ,Cerah,0
2023-04-30,24.0,28.8,25.6,94.0,40.8,5.8,3,180,1,C ,Hujan,1
2023-05-01,24.0,33.9,28.0,84.0,14.0,0.4,4,80,2,C ,Hujan,1
2023-05-02,24.6,29.8,26.4,94.0,0.0,7.6,4,300,1,C ,Cerah,0
2023-05-03,23.0,34.2,27.3,83.0,4.1,6.5,3,270,1,C ,Hujan,1
2023-05-04,23.0,34.0,28.6,80.0,0.0,8.0,4,10,1,C ,Cerah,0
2023-05-05,24.6,33.2,28.5,84.0,0.0,7.6,4,160,1,S ,Cerah,0
2023-05-06,23.6,32.8,25.8,96.0,13.25,9.0,4,270,1,C ,Hujan,1
2023-05-07,23.4,33.0,27.7,87.0,26.5,2.4,4,210,2,S ,Hujan,1
2023-05-08,25.0,32.2,27.8,85.0,0.5,9.0,5,330,2,C ,Hujan,1
2023-05-09,24.8,32.4,27.6,90.0,1.0,8.5,6,310,1,C ,Hujan,1
2023-05-10,23.2,32.2,26.8,87.0,14.5,0.6,2,280,1,E ,Hujan,1
2023-05-11,24.0,33.4,28.1,83.0,6.5,3.6,5,100,2,E ,Hujan,1
2023-05-12,24.2,33.2,28.2,85.0,1.9,8.3,4,60,1,C ,Hujan,1
2023-05-13,24.2,33.4,26.7,90.0,2.0999999999999996,7.8,5,250,1,C ,Hujan,1
2023-05-14,23.6,31.0,27.7,88.0,2.3,7.0,6,290,2,C ,Hujan,1
2023-05-15,23.8,31.8,27.0,90.0,0.0,3.6,4,170,1,C ,Cerah,0
2023-05-16,25.0,31.3,26.6,92.0,3.3,3.0,4,230,1,N ,Hujan,1
2023-05-17,22.6,30.4,26.0,92.0,14.5,1.2,2,300,1,C ,Hujan,1
2023-05-18,23.1,32.0,26.1,93.0,1.5,7.8,8,240,2,SW,Hujan,1
2023-05-19,22.9,29.0,25.9,93.0,23.5,6.3,3,190,1,C ,Hujan,1
2023-05-20,23.8,33.4,27.8,83.0,0.0,0.2,3,210,2,SE,Cerah,0
2023-05-21,23.4,33.4,27.8,84.0,0.0,6.2,4,240,2,N ,Cerah,0
2023-05-22,23.0,32.6,27.0,87.0,0.0,6.3,3,200,1,C ,Cerah,0
2023-05-23,23.4,32.6,26.3,91.0,7.65,6.9,4,180,2,S ,Hujan,1
2023-05-24,22.9,29.7,25.9,93.0,15.3,6.9,5,220,1,C ,Hujan,1
2023-05-25,23.2,32.2,26.3,90.0,1.0,2.0,5,210,1,C ,Hujan,1
2023-05-26,23.6,28.5,25.9,92.0,37.0,5.0,2,220,1,W ,Hujan,1
2023-05-27,23.1,32.0,26.3,92.0,1.1,0.0,5,170,2,S ,Hujan,1
2023-05-28,24.0,31.0,27.1,90.0,7.6,7.5,4,190,1,C ,Hujan,1
2023-05-29,23.5,32.6,27.8,88.0,0.0,8.7,4,170,1,C ,Cerah,0
2023-05-30,24.8,31.8,27.3,89.0,0.25,5.4,3,200,1,C ,Hujan,1
2023-05-31,24.0,33.6,27.7,85.0,0.5,5.2,5,170,2,S ,Hujan,1
2023-06-01,24.0,32.4,27.2,88.0,0.0,6.7,4,190,2,SW,Cerah,0
2023-06-02,23.6,33.6,27.6,89.0,1.35,7.9,4,190,2,S ,Hujan,1
2023-06-03,23.0,32.4,28.0,87.0,2.7,5.9,3,180,1,C ,Hujan,1
2023-06-04,24.2,32.8,27.2,90.0,3.65,5.4,4,230,1,C ,Hujan,1
2023-06-05,23.7,29.6,25.0,96.0,4.6,3.4,5,290,2,SW,Hujan,1
2023-06-06,22.3,33.8,28.0,83.0,15.7,1.8,3,280,1,C ,Hujan,1
2023-06-07,24.0,32.2,25.5,92.0,26.85,6.0,3,180,1,S ,Hujan,1
2023-06-08,22.3,33.2,26.9,90.0,38.0,3.4,5,120,1,S ,Hujan,1
2023-06-09,23.4,31.8,26.3,90.0,5.4,3.7,4,260,2,W ,Hujan,1
2023-06-10,23.4,32.0,25.7,94.0,5.6,2.2,3,200,1,C ,Hujan,1
2023-06-11,22.4,32.0,27.1,87.0,23.2,3.3,3,360,1,C ,Hujan,1
2023-06-12,23.6,29.8,26.6,92.0,5.3,9.2,3,240,1,C ,Hujan,1
2023-06-13,22.6,30.8,25.8,92.0,4.35,5.0,2,180,1,C ,Hujan,1
2023-06-14,23.2,31.6,26.1,90.0,3.4,2.0,5,230,1,C ,Hujan,1
2023-06-15,23.4,28.2,25.9,94.0,24.5,2.1,3,230,1,C ,Hujan,1
2023-06-16,24.0,31.8,26.3,89.0,14.15,0.0,4,20,1,C ,Hujan,1
2023-06-17,23.0,29.4,25.3,94.0,3.8,6.6,4,290,1,W ,Hujan,1
2023-06-18,23.0,31.2,26.7,84.0,13.3,0.7,4,160,1,C ,Hujan,1
2023-06-19,24.0,31.6,26.7,88.0,0.0,4.6,4,230,2,W ,Cerah,0
2023-06-20,23.2,25.9,23.8,98.0,7.25,3.4,3,210,1,C ,Hujan,1
2023-06-21,22.3,31.2,26.3,86.0,14.5,0.0,4,200,1,S ,Hujan,1
2023-06-22,22.3,32.2,27.6,82.0,0.0,9.7,5,210,2,S ,Cerah,0
2023-06-23,23.2,32.0,27.1,84.0,0.0,7.0,4,200,1,C ,Cerah,0
2023-06-24,23.2,31.2,27.5,87.0,0.65,5.3,5,230,2,C ,Hujan,1
2023-06-25,23.6,32.4,27.5,88.0,1.3,4.1,6,170,1,C ,Hujan,1
2023-06-26,23.3,32.5,27.8,86.0,0.0,4.9,4,130,1,S ,Cerah,0
2023-06-27,24.0,28.9,26.4,91.0,28.5,5.1,4,230,1,C ,Hujan,1
2023-06-28,22.8,31.6,26.6,87.0,57.0,2.9,3,210,1,C ,Hujan,1
2023-06-29,22.8,32.9,27.3,86.0,34.25,4.0,3,190,1,N ,Hujan,1
2023-06-30,24.4,32.2,27.4,88.0,11.5,6.0,4,110,1,C ,Hujan,1
2023-07-01,23.2,31.0,25.8,93.0,6.85,5.4,3,20,1,C ,Hujan,1
2023-07-02,23.0,31.5,26.8,89.0,2.2,5.3,4,290,1,W ,Hujan,1
2023-07-03,24.5,28.0,25.7,92.0,8.2,4.9,5,250,2,W ,Hujan,1
2023-07-04,23.0,30.4,26.5,88.0,1.8,0.2,2,230,1,C ,Hujan,1
2023-07-05,23.4,30.8,26.0,95.0,0.0,0.5,3,100,1,W ,Cerah,0
2023-07-06,23.0,31.2,26.1,91.0,19.3,3.3,2,210,1,C ,Hujan,1
2023-07-07,24.4,32.8,28.2,84.0,2.0,5.4,4,80,2,E ,Hujan,1
2023-07-08,24.0,31.4,26.6,90.0,5.8,7.1,3,300,2,W ,Hujan,1
2023-07-09,24.0,32.5,27.4,85.0,3.4,2.4,4,50,1,C ,Hujan,1
2023-07-10,23.0,32.2,27.1,85.0,2.2,6.6,3,270,1,C ,Hujan,1
2023-07-11,23.2,31.0,27.2,86.0,1.0,3.4,5,150,2,SW,Hujan,1
2023-07-12,23.8,31.6,27.4,84.0,0.5,8.8,4,230,2,SW,Hujan,1
2023-07-13,23.3,31.0,26.7,86.0,0.0,3.6,6,150,2,SW,Cerah,0
2023-07-14,23.9,32.7,27.3,86.0,0.0,1.9,4,170,2,SW,Cerah,0
2023-07-15,24.2,31.2,27.1,89.0,0.0,4.0,4,230,2,SW,Cerah,0
2023-07-16,25.0,29.0,26.5,89.0,0.0,8.7,5,210,2,SW,Cerah,0
2023-07-17,23.5,31.8,27.3,83.0,0.0,0.4,5,230,2,SW,Cerah,0
2023-07-18,22.3,30.7,26.2,88.0,0.0,3.5,3,230,1,S ,Cerah,0
2023-07-19,22.4,31.9,27.6,86.0,0.0,0.0,4,160,2,S ,Cerah,0
2023-07-20,25.0,31.4,27.1,88.0,13.25,9.3,4,280,2,SW,Hujan,1
2023-07-21,23.6,30.6,26.2,90.0,26.5,0.7,5,190,2,SW,Hujan,1
2023-07-22,23.2,31.4,26.8,86.0,1.6,1.6,5,180,1,S ,Hujan,1
2023-07-23,23.9,31.8,26.8,88.0,0.8,1.5,6,170,2,SW,Hujan,1
2023-07-24,23.4,32.6,27.0,84.0,0.0,3.0,4,150,2,S ,Cerah,0
2023-07-25,24.3,32.2,27.4,83.0,0.0,5.9,5,170,2,S ,Cerah,0
2023-07-26,22.4,31.2,26.3,86.0,0.0,6.2,4,180,2,S ,Cerah,0
2023-07-27,22.8,32.2,26.9,82.0,0.0,3.6,5,170,2,C ,Cerah,0
2023-07-28,21.4,32.6,26.1,80.0,0.0,7.4,6,170,2,S ,Cerah,0
2023-07-29,21.5,33.0,26.8,79.0,0.0,7.7,5,190,2,S ,Cerah,0
2023-07-30,21.6,33.7,26.8,80.0,0.0,9.4,4,180,2,S ,Cerah,0
2023-07-31,22.2,33.2,26.8,80.0,0.0,8.4,5,3,2,N ,Cerah,0
2023-08-01,23.0,33.4,26.9,85.0,0.0,6.0,5,170,2,S ,Cerah,0
2023-08-02,22.9,34.6,27.3,81.0,0.0,4.8,5,230,2,SW,Cerah,0
2023-08-03,22.8,34.8,27.7,81.0,0.0,8.3,4,180,2,S ,Cerah,0
2023-08-04,22.0,34.0,26.8,84.0,0.0,9.3,4,180,2,S ,Cerah,0
2023-08-05,24.1,32.9,26.8,89.0,8.25,9.3,5,330,1,C ,Hujan,1
2023-08-06,22.8,34.2,27.0,86.0,16.5,3.8,3,170,2,S ,Hujan,1
2023-08-07,24.6,33.3,27.9,83.0,11.0,7.3,5,200,2,SW,Hujan,1
2023-08-08,23.4,33.6,27.4,80.0,5.5,7.1,5,210,2,C ,Hujan,1
2023-08-09,23.0,32.1,27.0,81.0,0.0,3.2,5,170,2,S ,Cerah,0
2023-08-10,23.4,32.2,27.3,83.0,0.0,6.2,6,170,3,S ,Cerah,0
2023-08-11,25.0,29.0,26.0,92.0,0.0,6.2,5,190,1,C ,Cerah,0
2023-08-12,24.0,32.2,27.3,86.0,0.0,5.8,4,170,2,S ,Cerah,0
2023-08-13,22.2,33.8,26.7,81.0,0.0,6.0,4,180,1,S ,Cerah,0
2023-08-14,22.6,32.8,26.7,83.0,0.0,7.7,5,170,2,S ,Cerah,0
2023-08-15,23.4,33.2,27.3,83.0,0.0,5.0,5,200,2,S ,Cerah,0
2023-08-16,23.8,33.2,27.2,82.0,0.0,5.1,5,200,2,S ,Cerah,0
2023-08-17,23.8,32.6,27.3,82.0,0.0,6.3,7,160,3,S ,Cerah,0
2023-08-18,23.6,32.0,27.2,82.0,0.0,7.1,5,180,2,S ,Cerah,0
2023-08-19,24.3,33.1,27.8,83.0,0.0,4.9,5,160,2,S ,Cerah,0
2023-08-20,23.4,33.9,27.4,82.0,0.0,9.1,5,180,2,S ,Cerah,0
2023-08-21,23.6,33.0,27.0,84.0,0.0,4.6,3,150,1,SW,Cerah,0
2023-08-22,22.5,31.6,26.2,88.0,2.7,4.3,4,180,2,N ,Hujan,1
2023-08-23,23.0,31.8,26.7,87.0,1.6,4.2,2,190,1,C ,Hujan,1
2023-08-24,22.6,33.3,26.6,87.0,5.5,2.8,4,160,1,C ,Hujan,1
2023-08-25,23.3,31.4,26.7,89.0,13.4,6.4,4,240,2,SW,Hujan,1
2023-08-26,24.4,31.6,27.8,82.0,5.3,4.7,5,170,2,S ,Hujan,1
2023-08-27,23.0,33.9,27.7,80.0,2.65,3.7,5,200,3,SW,Hujan,1
2023-08-28,23.6,33.6,26.6,85.0,0.0,6.0,5,150,2,S ,Cerah,0
2023-08-29,23.4,34.8,28.0,78.0,0.0,7.4,5,130,2,S ,Cerah,0
2023-08-30,22.7,34.1,27.9,80.0,0.0,6.0,5,160,2,SW,Cerah,0
2023-08-31,24.6,33.8,28.0,81.0,0.0,7.9,5,160,3,S ,Cerah,0
2023-09-01,24.9,32.8,27.9,80.0,0.0,7.8,6,150,3,SW,Cerah,0
2023-09-02,24.0,33.8,27.9,78.0,0.0,5.0,6,160,2,S ,Cerah,0
2023-09-03,23.6,32.7,27.4,81.0,0.0,9.3,6,170,3,S ,Cerah,0
2023-09-04,25.0,33.1,28.1,78.0,0.0,5.6,4,160,2,S ,Cerah,0
2023-09-05,23.4,33.8,27.4,80.0,0.0,9.3,5,130,2,S ,Cerah,0
2023-09-06,23.0,34.0,26.3,88.0,0.8,5.7,20,230,2,N ,Hujan,1
2023-09-07,22.2,32.6,27.6,82.0,69.2,3.4,5,230,2,SW,Hujan,1
2023-09-08,23.7,33.2,27.3,80.0,3.3,3.7,6,180,2,S ,Hujan,1
2023-09-09,24.2,33.5,27.9,80.0,0.0,4.9,4,160,2,S ,Cerah,0
2023-09-10,24.0,33.4,27.6,85.0,0.3,4.9,4,40,1,C ,Hujan,1
2023-09-11,24.6,31.8,26.9,90.0,0.6,2.6,4,240,2,W ,Hujan,1
2023-09-12,24.8,29.4,26.2,91.0,7.2,2.7,3,250,1,C ,Hujan,1
2023-09-13,23.1,32.2,27.1,84.0,9.0,0.7,4,120,1,W ,Hujan,1
2023-09-14,24.6,32.4,27.8,84.0,1.3,5.8,3,170,1,C ,Hujan,1
2023-09-15,23.4,33.6,27.7,80.0,0.0,8.5,6,180,2,S ,Cerah,0
2023-09-16,24.0,34.0,27.6,82.0,0.0,4.6,4,120,2,NW,Cerah,0
2023-09-17,24.2,30.8,26.4,90.0,0.0,5.0,4,270,1,C ,Cerah,0
2023-09-18,23.5,30.5,25.5,93.0,31.5,1.4,5,320,1,NW,Hujan,1
2023-09-19,24.0,31.2,27.1,89.0,7.2,1.5,4,240,2,W ,Hujan,1
2023-09-20,22.6,31.7,29.1,85.0,0.0,8.4,5,180,2,S ,Cerah,0
2023-09-21,24.6,33.6,28.2,77.0,0.3333333333333333,4.5,6,170,3,S ,Hujan,1
2023-09-22,24.0,33.2,28.0,74.0,0.6666666666666666,7.8,6,160,2,C ,Hujan,1
2023-09-23,24.9,32.7,27.7,84.0,1.0,8.6,4,26,1,NW,Hujan,1
2023-09-24,23.2,33.8,27.2,84.0,2.2,1.9,5,170,2,S ,Hujan,1
2023-09-25,22.6,33.4,26.7,84.0,1.4666666666666668,7.8,5,160,2,S ,Hujan,1
2023-09-26,22.3,33.8,27.1,80.0,0.7333333333333334,5.1,6,170,2,S ,Hujan,1
2023-09-27,22.2,34.2,27.1,80.0,0.0,7.5,4,130,1,C ,Cerah,0
2023-09-28,22.9,34.6,27.9,79.0,0.0,7.4,4,100,2,N ,Cerah,0
2023-09-29,24.2,34.8,28.1,83.0,0.5,8.0,4,110,1,S ,Hujan,1
2023-09-30,24.6,33.4,28.1,82.0,1.0,7.8,5,130,2,C ,Hujan,1
2023-10-01,24.5,33.6,28.1,80.0,0.5,2.9,6,160,2,S ,Hujan,1
2023-10-02,24.4,33.6,28.2,78.0,0.0,3.4,4,160,2,C ,Cerah,0
2023-10-03,23.3,35.2,27.8,81.0,0.0,5.0,5,150,2,S ,Cerah,0
2023-10-04,23.2,34.6,28.2,81.0,0.0,8.6,5,90,1,C ,Cerah,0
2023-10-05,23.6,34.8,28.2,81.0,0.0,6.5,6,110,2,SE,Cerah,0
2023-10-06,23.2,31.8,25.5,91.0,5.0,5.5,5,130,1,N ,Hujan,1
2023-10-07,23.4,33.6,27.0,86.0,10.0,2.4,5,300,1,C ,Hujan,1
2023-10-08,23.8,32.6,28.0,83.0,2.6,4.3,5,270,1,C ,Hujan,1
2023-10-09,24.0,34.4,28.2,81.0,2.6,6.6,7,200,2,W ,Hujan,1
2023-10-10,25.2,33.2,28.4,79.0,0.0,9.1,7,140,2,C ,Cerah,0
2023-10-11,22.3,34.2,27.5,82.0,0.0,5.1,4,180,2,S ,Cerah,0
2023-10-12,23.0,33.8,27.1,86.0,0.0,7.9,4,120,1,C ,Cerah,0
2023-10-13,23.2,33.6,27.6,82.0,24.5,0.5,8,170,2,SE,Hujan,1
2023-10-14,24.6,33.4,27.6,83.0,2.6,7.6,4,340,1,E ,Hujan,1
2023-10-15,25.0,33.5,28.5,82.0,10.0,7.9,5,300,1,C ,Hujan,1
2023-10-16,25.0,32.9,27.7,87.0,5.0,6.0,6,90,1,NW,Hujan,1
2023-10-17,23.0,33.8,27.6,81.0,0.0,3.5,5,70,2,C ,Cerah,0
2023-10-18,24.6,31.8,27.3,88.0,2.0,8.0,4,20,1,C ,Hujan,1
2023-10-19,25.2,32.2,27.2,86.0,0.4,2.7,2,10,1,W ,Hujan,1
2023-10-20,23.6,30.0,30.0,74.0,15.3,5.8,2,180,1,C ,Hujan,1
2023-10-21,23.0,34.1,27.5,84.0,7.9,2.3,5,100,1,C ,Hujan,1
2023-10-22,23.2,32.2,27.8,86.0,0.5,6.1,3,230,1,C ,Hujan,1
2023-10-23,24.4,32.4,28.8,64.0,0.0,2.9,7,350,4,SW,Cerah,0
2023-10-24,23.4,30.6,26.1,88.0,0.0,2.3,3,70,1,E ,Cerah,0
2023-10-25,23.2,33.9,27.6,82.0,14.7,8.5,5,250,1,C ,Hujan,1
2023-10-26,23.1,34.5,26.7,86.0,0.0,7.2,5,20,2,N ,Cerah,0
2023-10-27,23.2,34.0,28.0,83.0,0.6,5.8,4,90,1,C ,Hujan,1
2023-10-28,22.6,34.3,27.8,81.0,0.0,6.7,5,100,1,N ,Cerah,0
2023-10-29,23.9,32.8,26.8,88.0,0.0,6.6,3,60,1,C ,Cerah,0
2023-10-30,23.6,32.6,27.2,86.0,1.4,8.3,3,250,1,C ,Hujan,1
2023-10-31,22.3,33.8,28.1,81.0,8.0,3.5,4,100,2,E ,Hujan,1
2023-11-01,23.0,33.4,27.7,82.0,0.0,6.8,4,290,1,C ,Cerah,0
2023-11-02,23.4,32.2,27.1,83.0,27.3,5.4,2,50,1,C ,Hujan,1
2023-11-03,23.5,31.6,26.8,88.0,1.0,3.9,3,230,1,W ,Hujan,1
2023-11-04,23.6,31.8,26.5,87.0,14.0,9.1,3,230,1,C ,Hujan,1
2023-11-05,22.6,35.4,29.0,76.0,17.4,3.1,5,300,2,N ,Hujan,1
2023-11-06,23.2,32.2,27.3,88.0,1.0,9.7,5,50,1,C ,Hujan,1
2023-11-07,24.5,32.8,26.5,87.0,7.4,2.9,4,290,2,W ,Hujan,1
2023-11-08,23.2,34.1,27.5,84.0,3.2,9.6,5,130,1,C ,Hujan,1
2023-11-09,24.0,29.2,25.7,89.0,0.0,6.5,4,300,1,N ,Cerah,0
2023-11-10,21.8,34.0,28.7,78.0,0.0,0.0,3,250,1,W ,Cerah,0
2023-11-11,22.4,30.4,26.1,91.0,0.0,7.5,4,270,1,C ,Cerah,0
2023-11-12,23.5,33.4,28.6,78.0,21.5,3.3,4,100,1,E ,Hujan,1
2023-11-13,24.8,31.6,27.6,85.0,0.0,9.4,4,310,1,C ,Cerah,0
2023-11-14,24.2,33.7,28.1,82.0,1.4,3.7,4,80,1,E ,Hujan,1
2023-11-15,24.0,32.0,27.7,86.0,24.95,4.4,7,250,1,C ,Hujan,1
2023-11-16,24.4,32.4,28.0,83.0,48.5,4.8,4,240,1,C ,Hujan,1
2023-11-17,24.6,34.2,28.1,84.0,0.0,5.2,4,160,1,NW,Cerah,0
2023-11-18,24.6,32.0,27.2,86.0,13.0,8.4,3,270,1,C ,Hujan,1
2023-11-19,24.0,31.4,26.8,89.0,8.3,2.3,4,270,1,SW,Hujan,1
2023-11-20,23.8,30.6,26.8,89.0,3.6,1.7,4,180,1,W ,Hujan,1
2023-11-21,23.8,31.6,27.6,87.0,7.0,2.5,3,270,1,C ,Hujan,1
2023-11-22,24.4,34.6,28.8,79.0,0.0,5.85,4,70,1,C ,Cerah,0
2023-11-23,24.1,33.1,27.9,83.0,0.0,9.2,4,200,2,SW,Cerah,0
2023-11-24,24.8,28.4,26.0,91.0,0.0,4.6,3,50,1,NE,Cerah,0
2023-11-25,23.0,33.2,27.8,80.0,2.3,0.0,6,30,1,C ,Hujan,1
2023-11-26,24.6,28.8,25.9,94.0,68.8,7.0,3,160,1,W ,Hujan,1
2023-11-27,24.4,28.6,25.9,93.0,38.5,5.5,4,330,1,C ,Hujan,1
2023-11-28,23.5,30.1,26.4,90.0,2.3,0.0,5,300,1,C ,Hujan,1
2023-11-29,24.4,32.1,27.2,86.0,3.1,2.3,3,70,1,N ,Hujan,1
2023-11-30,24.2,32.6,28.5,79.0,1.5,3.3,5,60,2,C ,Hujan,1
2023-12-01,24.0,32.8,28.0,82.0,0.0,9.1,4,70,2,N ,Cerah,0
2023-12-02,24.1,31.0,27.3,87.0,5.8,9.0,3,290,1,C ,Hujan,1
2023-12-03,24.2,32.0,27.1,85.0,1.0,4.2,5,50,1,C ,Hujan,1
2023-12-04,23.6,32.1,27.1,87.0,0.6666666666666667,4.0,3,160,1,N ,Hujan,1
2023-12-05,23.8,32.0,27.5,85.0,0.33333333333333337,3.5,3,290,1,C ,Hujan,1
2023-12-06,24.0,33.8,28.0,83.0,0.0,2.2,4,40,2,NE,Cerah,0
2023-12-07,24.0,32.4,27.7,81.0,4.0,6.8,6,260,2,C ,Hujan,1
2023-12-08,23.6,33.2,28.5,80.0,3.0,6.1,3,250,1,W ,Hujan,1
2023-12-09,24.0,30.8,27.3,85.0,2.0,6.4,2,20,1,W ,Hujan,1
2023-12-10,24.6,32.8,28.7,79.0,1.75,1.0,5,300,2,W ,Hujan,1
2023-12-11,24.9,30.2,26.7,88.0,1.5,6.2,3,350,1,N ,Hujan,1
2023-12-12,25.0,33.8,28.3,80.0,0.1,0.1,5,40,2,NE,Hujan,1
2023-12-13,25.4,31.2,27.4,86.0,5.5,6.6,4,270,1,W ,Hujan,1
2023-12-14,25.0,32.6,28.0,81.0,1.7,2.4,4,50,1,N ,Hujan,1
